"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Mon Apr 04 07:41:19 GMT 2022","Mon Apr 04 07:41:19 GMT 2022","0","Suite","Test","unitTests.tests_validations_assertions","unitTests.tests_validations_assertions","assertElementAttribute_false_literalComparison_expectedToFail","assertElementAttribute_false_literalComparison_expectedToFail",""
"skipped","Mon Apr 04 07:41:19 GMT 2022","Mon Apr 04 07:41:19 GMT 2022","2","Suite","Test","unitTests.tests_validations_assertions","unitTests.tests_validations_assertions","assertElementAttribute_true_regexComparison_expectedToFail","assertElementAttribute_true_regexComparison_expectedToFail",""
"passed","Mon Apr 04 07:23:22 GMT 2022","Mon Apr 04 07:23:22 GMT 2022","372","Suite","Test","testPackage01.TestJSPromptBox","testPackage01.TestJSPromptBox","dismissAlert","dismissAlert",""
"skipped","Mon Apr 04 07:37:32 GMT 2022","Mon Apr 04 07:37:32 GMT 2022","5","Suite","Test","testPackage01.TestJSAlertBox","testPackage01.TestJSAlertBox","assertOnConfirmAlertResultText","assertOnConfirmAlertResultText",""
"passed","Mon Apr 04 07:38:19 GMT 2022","Mon Apr 04 07:38:19 GMT 2022","2","Suite","Test","unitTests.tests_validations_assertions","unitTests.tests_validations_assertions","assertComparativeRelation_greaterThanOrEquals_false_greaterThan_expectedToPass","assertComparativeRelation_greaterThanOrEquals_false_greaterThan_expectedToPass",""
"passed","Mon Apr 04 07:24:06 GMT 2022","Mon Apr 04 07:24:06 GMT 2022","18","Suite","Test","testPackage01.Test_PDF","testPackage01.Test_PDF","testPDF2","testPDF2",""
"passed","Mon Apr 04 07:38:19 GMT 2022","Mon Apr 04 07:38:19 GMT 2022","1","Suite","Test","unitTests.tests_validations_assertions","unitTests.tests_validations_assertions","assertComparativeRelation_greaterThanOrEquals_false_equals_expectedToFail","assertComparativeRelation_greaterThanOrEquals_false_equals_expectedToFail",""
"skipped","Mon Apr 04 07:29:12 GMT 2022","Mon Apr 04 07:29:12 GMT 2022","1","Suite","Test","testPackage01.validationsWizard.Test_BrowserValidations","testPackage01.validationsWizard.Test_BrowserValidations","title","title",""
"passed","Mon Apr 04 07:22:15 GMT 2022","Mon Apr 04 07:22:15 GMT 2022","9","Suite","Test","testPackage01.SHAFTWizard.Test_Wizard_StandaloneValidation","testPackage01.SHAFTWizard.Test_Wizard_StandaloneValidation","file","file",""
"skipped","Mon Apr 04 07:41:19 GMT 2022","Mon Apr 04 07:41:19 GMT 2022","1","Suite","Test","unitTests.tests_validations_assertions","unitTests.tests_validations_assertions","assertElementExists_true_expectedToPass","assertElementExists_true_expectedToPass",""
"passed","Mon Apr 04 07:25:31 GMT 2022","Mon Apr 04 07:26:02 GMT 2022","30830","Suite","Test","testPackage01.Test_NewValidationHelper","testPackage01.Test_NewValidationHelper","f9","f9",""
"passed","Mon Apr 04 07:37:59 GMT 2022","Mon Apr 04 07:37:59 GMT 2022","24","Suite","Test","unitTests.tests_browserActions","unitTests.tests_browserActions","getWindowHandle","getWindowHandle",""
"skipped","Mon Apr 04 07:41:19 GMT 2022","Mon Apr 04 07:41:19 GMT 2022","1","Suite","Test","unitTests.tests_validations_assertions","unitTests.tests_validations_assertions","assertElementAttribute_true_caseInsensitiveComparison_expectedToFail","assertElementAttribute_true_caseInsensitiveComparison_expectedToFail",""
"passed","Mon Apr 04 07:22:15 GMT 2022","Mon Apr 04 07:22:15 GMT 2022","1","Suite","Test","testPackage01.SHAFTWizard.Test_Wizard_StandaloneValidation","testPackage01.SHAFTWizard.Test_Wizard_StandaloneValidation","forceFail","forceFail",""
"passed","Mon Apr 04 07:38:08 GMT 2022","Mon Apr 04 07:38:09 GMT 2022","1751","Suite","Test","unitTests.tests_browserActions","unitTests.tests_browserActions","navigateForward","navigateForward",""
"passed","Mon Apr 04 07:25:28 GMT 2022","Mon Apr 04 07:25:28 GMT 2022","1","Suite","Test","testPackage01.Test_NewValidationHelper","testPackage01.Test_NewValidationHelper","f28","f28",""
"skipped","Mon Apr 04 07:41:19 GMT 2022","Mon Apr 04 07:41:19 GMT 2022","1","Suite","Test","unitTests.tests_validations_assertions","unitTests.tests_validations_assertions","assertElementAttribute_false_containsComparison_expectedToFail","assertElementAttribute_false_containsComparison_expectedToFail",""
"passed","Mon Apr 04 07:26:05 GMT 2022","Mon Apr 04 07:26:08 GMT 2022","2325","Suite","Test","testPackage01.Test_verifyEquals","testPackage01.Test_verifyEquals","test_assertElementAttribute","test_assertElementAttribute",""
"passed","Mon Apr 04 07:46:32 GMT 2022","Mon Apr 04 07:46:33 GMT 2022","1288","Suite","Test","dsl.testDsl","dsl.testDsl","testLabel","testLabel",""
"passed","Mon Apr 04 07:21:47 GMT 2022","Mon Apr 04 07:21:49 GMT 2022","2812","Suite","Test","testPackage01.Test_dragAndDrop","testPackage01.Test_dragAndDrop","dragAndDropJquery","dragAndDropJquery",""
"passed","Mon Apr 04 07:22:01 GMT 2022","Mon Apr 04 07:22:02 GMT 2022","1385","Suite","Test","testPackage01.Test_google","testPackage01.Test_google","clickNextThrice","TC003 - Clicks the next button to make sure that the framework can scroll element into view before clicking it",""
"passed","Mon Apr 04 07:25:28 GMT 2022","Mon Apr 04 07:25:28 GMT 2022","2","Suite","Test","testPackage01.Test_NewValidationHelper","testPackage01.Test_NewValidationHelper","f23","f23",""
"failed","Mon Apr 04 07:41:19 GMT 2022","Mon Apr 04 07:44:19 GMT 2022","180018","Suite","Test","dsl.testDsl","dsl.testDsl","testButton","testButton",""
"passed","Mon Apr 04 07:24:01 GMT 2022","Mon Apr 04 07:24:03 GMT 2022","1779","Suite","Test","testPackage01.Test_SelectedValue","testPackage01.Test_SelectedValue","simpleSelect","simpleSelect",""
"passed","Mon Apr 04 07:38:05 GMT 2022","Mon Apr 04 07:38:06 GMT 2022","1556","Suite","Test","unitTests.tests_browserActions","unitTests.tests_browserActions","navigateBack","navigateBack",""
"passed","Mon Apr 04 07:24:59 GMT 2022","Mon Apr 04 07:24:59 GMT 2022","570","Suite","Test","testPackage01.Test_NewValidationHelper","testPackage01.Test_NewValidationHelper","f20","f20",""
"passed","Mon Apr 04 07:38:18 GMT 2022","Mon Apr 04 07:38:18 GMT 2022","227","Suite","Test","unitTests.tests_browserActions","unitTests.tests_browserActions","setWindowSize","setWindowSize",""
"skipped","Mon Apr 04 07:41:19 GMT 2022","Mon Apr 04 07:41:19 GMT 2022","1","Suite","Test","unitTests.tests_validations_assertions","unitTests.tests_validations_assertions","assertElementAttribute_true_caseInsensitiveComparison_expectedToPass","assertElementAttribute_true_caseInsensitiveComparison_expectedToPass",""
"passed","Mon Apr 04 07:25:28 GMT 2022","Mon Apr 04 07:25:28 GMT 2022","1","Suite","Test","testPackage01.Test_NewValidationHelper","testPackage01.Test_NewValidationHelper","f4","f4",""
"skipped","Mon Apr 04 07:41:19 GMT 2022","Mon Apr 04 07:41:19 GMT 2022","1","Suite","Test","unitTests.tests_validations_assertions","unitTests.tests_validations_assertions","assertFileExists_true_expectedToFail","assertFileExists_true_expectedToFail",""
"passed","Mon Apr 04 07:22:48 GMT 2022","Mon Apr 04 07:22:48 GMT 2022","28","Suite","Test","testPackage01.Test_JSONFileManager","testPackage01.Test_JSONFileManager","readStringFromJson","readStringFromJson",""
"passed","Mon Apr 04 07:22:22 GMT 2022","Mon Apr 04 07:22:29 GMT 2022","6793","Suite","Test","testPackage01.Test_dynamicLoading","testPackage01.Test_dynamicLoading","dynamicLoading_elementIsRendered","dynamicLoading_elementIsRendered",""
"failed","Mon Apr 04 07:23:23 GMT 2022","Mon Apr 04 07:23:54 GMT 2022","30384","Suite","Test","testPackage01.TestJSPromptBox","testPackage01.TestJSPromptBox","acceptPromptAlertWithoutTypingTextMessage","acceptPromptAlertWithoutTypingTextMessage",""
"passed","Mon Apr 04 07:24:21 GMT 2022","Mon Apr 04 07:24:21 GMT 2022","563","Suite","Test","testPackage01.Test_NewValidationHelper","testPackage01.Test_NewValidationHelper","f12","f12",""
"passed","Mon Apr 04 07:23:22 GMT 2022","Mon Apr 04 07:23:23 GMT 2022","564","Suite","Test","testPackage01.TestJSPromptBox","testPackage01.TestJSPromptBox","assertOnCancelAlertResultText","assertOnCancelAlertResultText",""
"passed","Mon Apr 04 07:25:00 GMT 2022","Mon Apr 04 07:25:26 GMT 2022","25748","Suite","Test","testPackage01.Test_NewValidationHelper","testPackage01.Test_NewValidationHelper","f21","f21",""
"passed","Mon Apr 04 07:25:28 GMT 2022","Mon Apr 04 07:25:28 GMT 2022","3","Suite","Test","testPackage01.Test_NewValidationHelper","testPackage01.Test_NewValidationHelper","f35","f35",""
"passed","Mon Apr 04 07:37:51 GMT 2022","Mon Apr 04 07:37:52 GMT 2022","282","Suite","Test","unitTests.tests_restActions","unitTests.tests_restActions","validateUserEmail","validateUserEmail",""
"skipped","Mon Apr 04 07:41:19 GMT 2022","Mon Apr 04 07:41:19 GMT 2022","0","Suite","Test","unitTests.tests_validations_assertions","unitTests.tests_validations_assertions","assertFileExists_false_expectedToFail","assertFileExists_false_expectedToFail",""
"skipped","Mon Apr 04 07:34:30 GMT 2022","Mon Apr 04 07:34:30 GMT 2022","3","Suite","Test","testPackage01.validationsWizard.Test_ElementValidations","testPackage01.validationsWizard.Test_ElementValidations","isNotChecked","isNotChecked",""
"skipped","Mon Apr 04 07:34:30 GMT 2022","Mon Apr 04 07:34:30 GMT 2022","1","Suite","Test","testPackage01.validationsWizard.Test_ElementValidations","testPackage01.validationsWizard.Test_ElementValidations","cssProperty","cssProperty",""
"passed","Mon Apr 04 07:24:28 GMT 2022","Mon Apr 04 07:24:54 GMT 2022","25717","Suite","Test","testPackage01.Test_NewValidationHelper","testPackage01.Test_NewValidationHelper","f16","f16",""
"skipped","Mon Apr 04 07:41:19 GMT 2022","Mon Apr 04 07:41:19 GMT 2022","1","Suite","Test","unitTests.tests_validations_assertions","unitTests.tests_validations_assertions","assertEquals_longCharacters","assertEquals_longCharacters",""
"failed","Mon Apr 04 07:22:15 GMT 2022","Mon Apr 04 07:22:15 GMT 2022","13","Suite","Test","testPackage01.SHAFTWizard.Test_Wizard_DB","testPackage01.SHAFTWizard.Test_Wizard_DB","test","test",""
"passed","Mon Apr 04 07:38:19 GMT 2022","Mon Apr 04 07:38:19 GMT 2022","4","Suite","Test","unitTests.tests_validations_assertions","unitTests.tests_validations_assertions","assertComparativeRelation_greaterThanOrEquals_true_greaterThan_expectedToFail","assertComparativeRelation_greaterThanOrEquals_true_greaterThan_expectedToFail",""
"passed","Mon Apr 04 07:25:28 GMT 2022","Mon Apr 04 07:25:28 GMT 2022","1","Suite","Test","testPackage01.Test_NewValidationHelper","testPackage01.Test_NewValidationHelper","f3","f3",""
"passed","Mon Apr 04 07:23:54 GMT 2022","Mon Apr 04 07:23:57 GMT 2022","2529","Suite","Test","testPackage01.Test_chainableElementActions","testPackage01.Test_chainableElementActions","chainElementActions","chainElementActions",""
"passed","Mon Apr 04 07:21:53 GMT 2022","Mon Apr 04 07:21:54 GMT 2022","1330","Suite","Test","testPackage01.Test_dragAndDrop","testPackage01.Test_dragAndDrop","dragAndDropByOffset","TC002 - Test Drag and Drop by offset function.",""
"passed","Mon Apr 04 07:24:09 GMT 2022","Mon Apr 04 07:24:20 GMT 2022","10631","Suite","Test","testPackage01.Test_NewValidationHelper","testPackage01.Test_NewValidationHelper","f11","f11",""
"passed","Mon Apr 04 07:24:06 GMT 2022","Mon Apr 04 07:24:06 GMT 2022","35","Suite","Test","testPackage01.Test_PDF","testPackage01.Test_PDF","testPDF1","testPDF1",""
"passed","Mon Apr 04 07:22:06 GMT 2022","Mon Apr 04 07:22:10 GMT 2022","4118","Suite","Test","testPackage01.Test_uploadFile","testPackage01.Test_uploadFile","uploadFile_visibleUploadInput","uploadFile_visibleUploadInput",""
"passed","Mon Apr 04 07:22:42 GMT 2022","Mon Apr 04 07:22:45 GMT 2022","2445","Suite","Test","testPackage01.Test_google_playwright","testPackage01.Test_google_playwright","navigateToURLandVerifyGoogleLogoIsDisplayed","TC001 - Navigate to URL and Verify Google Logo is Displayed",""
"passed","Mon Apr 04 07:38:19 GMT 2022","Mon Apr 04 07:38:19 GMT 2022","0","Suite","Test","unitTests.tests_validations_assertions","unitTests.tests_validations_assertions","assertComparativeRelation_greaterThanOrEquals_true_equals_expectedToFail","assertComparativeRelation_greaterThanOrEquals_true_equals_expectedToFail",""
"skipped","Mon Apr 04 07:34:30 GMT 2022","Mon Apr 04 07:34:30 GMT 2022","0","Suite","Test","testPackage01.validationsWizard.Test_ElementValidations","testPackage01.validationsWizard.Test_ElementValidations","text","text",""
"passed","Mon Apr 04 07:22:50 GMT 2022","Mon Apr 04 07:22:50 GMT 2022","406","Suite","Test","testPackage01.TestJSConfirmBox","testPackage01.TestJSConfirmBox","getAlertText","getAlertText",""
"skipped","Mon Apr 04 07:41:19 GMT 2022","Mon Apr 04 07:41:19 GMT 2022","1","Suite","Test","unitTests.tests_validations_assertions","unitTests.tests_validations_assertions","assertElementAttribute_false_caseInsensitiveComparison_expectedToFail","assertElementAttribute_false_caseInsensitiveComparison_expectedToFail",""
"passed","Mon Apr 04 07:25:28 GMT 2022","Mon Apr 04 07:25:28 GMT 2022","1","Suite","Test","testPackage01.Test_NewValidationHelper","testPackage01.Test_NewValidationHelper","f29","f29",""
"passed","Mon Apr 04 07:25:28 GMT 2022","Mon Apr 04 07:25:28 GMT 2022","0","Suite","Test","testPackage01.Test_NewValidationHelper","testPackage01.Test_NewValidationHelper","f6","f6",""
"passed","Mon Apr 04 07:37:53 GMT 2022","Mon Apr 04 07:37:53 GMT 2022","271","Suite","Test","unitTests.tests_browserActions","unitTests.tests_browserActions","fullScreenWindow","fullScreenWindow",""
"passed","Mon Apr 04 07:37:34 GMT 2022","Mon Apr 04 07:37:40 GMT 2022","6129","Suite","Test","unitTests.tests_element_elementActions","unitTests.tests_element_elementActions","waitForElementToBePresent_false_expectedToPass","waitForElementToBePresent_false_expectedToPass",""
"passed","Mon Apr 04 07:22:11 GMT 2022","Mon Apr 04 07:22:15 GMT 2022","3492","Suite","Test","testPackage01.SHAFTWizard.Test_Wizard_API","testPackage01.SHAFTWizard.Test_Wizard_API","test","test",""
"passed","Mon Apr 04 07:25:28 GMT 2022","Mon Apr 04 07:25:28 GMT 2022","3","Suite","Test","testPackage01.Test_NewValidationHelper","testPackage01.Test_NewValidationHelper","f37","f37",""
"skipped","Mon Apr 04 07:41:19 GMT 2022","Mon Apr 04 07:41:19 GMT 2022","1","Suite","Test","unitTests.tests_validations_assertions","unitTests.tests_validations_assertions","assertElementAttribute_false_caseInsensitiveComparison_expectedToPass","assertElementAttribute_false_caseInsensitiveComparison_expectedToPass",""
"passed","Mon Apr 04 07:24:58 GMT 2022","Mon Apr 04 07:24:58 GMT 2022","1","Suite","Test","testPackage01.Test_NewValidationHelper","testPackage01.Test_NewValidationHelper","f2","f2",""
"skipped","Mon Apr 04 07:41:19 GMT 2022","Mon Apr 04 07:41:19 GMT 2022","1","Suite","Test","unitTests.tests_validations_assertions","unitTests.tests_validations_assertions","assertEquals_false_expectedToPass","assertEquals_false_expectedToPass",""
"skipped","Mon Apr 04 07:41:19 GMT 2022","Mon Apr 04 07:41:19 GMT 2022","29","Suite","Test","unitTests.tests_validations_assertions","unitTests.tests_validations_assertions","assertElementAttribute_false_regexComparison_expectedToPass","assertElementAttribute_false_regexComparison_expectedToPass",""
"skipped","Mon Apr 04 07:34:30 GMT 2022","Mon Apr 04 07:34:30 GMT 2022","0","Suite","Test","testPackage01.validationsWizard.Test_ElementValidations","testPackage01.validationsWizard.Test_ElementValidations","exists","exists",""
"passed","Mon Apr 04 07:21:55 GMT 2022","Mon Apr 04 07:21:55 GMT 2022","8","Suite","Test","testPackage01.Test_JsonActions","testPackage01.Test_JsonActions","f2","f2",""
"passed","Mon Apr 04 07:25:28 GMT 2022","Mon Apr 04 07:25:28 GMT 2022","3","Suite","Test","testPackage01.Test_NewValidationHelper","testPackage01.Test_NewValidationHelper","f25","f25",""
"skipped","Mon Apr 04 07:41:19 GMT 2022","Mon Apr 04 07:41:19 GMT 2022","1","Suite","Test","unitTests.tests_validations_assertions","unitTests.tests_validations_assertions","assertEquals_false_expectedToFail","assertEquals_false_expectedToFail",""
"passed","Mon Apr 04 07:24:03 GMT 2022","Mon Apr 04 07:24:05 GMT 2022","2197","Suite","Test","testPackage01.Test_assertEquals","testPackage01.Test_assertEquals","test_assertElementAttribute","test_assertElementAttribute",""
"skipped","Mon Apr 04 07:41:19 GMT 2022","Mon Apr 04 07:41:19 GMT 2022","1","Suite","Test","unitTests.tests_validations_assertions","unitTests.tests_validations_assertions","assertElementExists_false_multipleElementsFound_expectedToFail","assertElementExists_false_multipleElementsFound_expectedToFail",""
"skipped","Mon Apr 04 07:34:30 GMT 2022","Mon Apr 04 07:34:30 GMT 2022","1","Suite","Test","testPackage01.validationsWizard.Test_ElementValidations","testPackage01.validationsWizard.Test_ElementValidations","isVisible","isVisible",""
"skipped","Mon Apr 04 07:34:30 GMT 2022","Mon Apr 04 07:34:30 GMT 2022","0","Suite","Test","testPackage01.validationsWizard.Test_ElementValidations","testPackage01.validationsWizard.Test_ElementValidations","matchesReferenceImage","matchesReferenceImage",""
"passed","Mon Apr 04 07:38:19 GMT 2022","Mon Apr 04 07:38:19 GMT 2022","1","Suite","Test","unitTests.tests_validations_assertions","unitTests.tests_validations_assertions","assertComparativeRelation_greaterThanOrEquals_false_greaterThan_expectedToFail","assertComparativeRelation_greaterThanOrEquals_false_greaterThan_expectedToFail",""
"passed","Mon Apr 04 07:25:28 GMT 2022","Mon Apr 04 07:25:28 GMT 2022","1","Suite","Test","testPackage01.Test_NewValidationHelper","testPackage01.Test_NewValidationHelper","f26","f26",""
"skipped","Mon Apr 04 07:41:19 GMT 2022","Mon Apr 04 07:41:19 GMT 2022","1","Suite","Test","unitTests.tests_validations_assertions","unitTests.tests_validations_assertions","assertElementAttribute_true_literalComparison_expectedToFail","assertElementAttribute_true_literalComparison_expectedToFail",""
"passed","Mon Apr 04 07:22:49 GMT 2022","Mon Apr 04 07:22:50 GMT 2022","579","Suite","Test","testPackage01.TestJSConfirmBox","testPackage01.TestJSConfirmBox","assertOnCancelAlertResultText","assertOnCancelAlertResultText",""
"skipped","Mon Apr 04 07:34:30 GMT 2022","Mon Apr 04 07:34:30 GMT 2022","1","Suite","Test","testPackage01.validationsWizard.Test_ElementValidations","testPackage01.validationsWizard.Test_ElementValidations","isEnabled","isEnabled",""
"skipped","Mon Apr 04 07:41:19 GMT 2022","Mon Apr 04 07:41:19 GMT 2022","1","Suite","Test","unitTests.tests_validations_assertions","unitTests.tests_validations_assertions","assertNull_false_expectedToPass","assertNull_false_expectedToPass",""
"passed","Mon Apr 04 07:21:50 GMT 2022","Mon Apr 04 07:21:52 GMT 2022","2401","Suite","Test","testPackage01.Test_dragAndDrop","testPackage01.Test_dragAndDrop","dragAndDrop","TC001 - Test Drag and Drop function.",""
"passed","Mon Apr 04 07:23:57 GMT 2022","Mon Apr 04 07:23:57 GMT 2022","1","Suite","Test","testPackage01.Test_SkipDueToIssue","testPackage01.Test_SkipDueToIssue","skip2","skip2",""
"passed","Mon Apr 04 07:37:40 GMT 2022","Mon Apr 04 07:37:42 GMT 2022","1250","Suite","Test","unitTests.tests_element_elementActions","unitTests.tests_element_elementActions","waitForElementToBePresent_moreThanOneElement_expectedToFail","waitForElementToBePresent_moreThanOneElement_expectedToFail",""
"passed","Mon Apr 04 07:22:15 GMT 2022","Mon Apr 04 07:22:15 GMT 2022","5","Suite","Test","testPackage01.SHAFTWizard.Test_Wizard_StandaloneValidation","testPackage01.SHAFTWizard.Test_Wizard_StandaloneValidation","object","object",""
"skipped","Mon Apr 04 07:41:19 GMT 2022","Mon Apr 04 07:41:19 GMT 2022","1","Suite","Test","unitTests.tests_validations_assertions","unitTests.tests_validations_assertions","assertNull_true_expectedToPass","assertNull_true_expectedToPass",""
